ticker,ret_5d,ret_20d,ret_60d,ma20_dev,ma60_dev,rsi,vol_20d,pct_b,iqc_alpha1,iqc2_vwap_dev,iqc2_dsm,forward_return,iqc_alpha2
055550,-0.025555555555555554,-0.09307135470527406,0.1258023106546855,-0.04294210727342174,-0.016540510232688543,43.92857142857143,0.029964357208220178,0.12796129673611636,0.00855188141391106,0.005701254275940707,29,0.1391106043329533,0.03800836183960472
267260,-0.10054054054054051,-0.15704154002026338,0.055837563451776706,-0.10652920962199308,-0.09833104544469329,37.108433734939766,0.04834986175445141,-0.10904747373435136,0.021634615384615384,0.014423076923076924,22,0.5048076923076923,0.09615384615384616
068270,-0.012024048096192397,-0.12355555555555553,0.08769994484280197,-0.031077263235474772,-0.0795441285153059,41.220238095238095,0.033471946752369496,0.21494149396424966,0.009381338742393509,0.006254225828262389,24,0.016734279918864114,0.04169483885508259
010120,-0.11685116851168509,0.0056022408963585235,0.5131717597471022,-0.0638852672750978,0.11016621569385388,49.526066350710906,0.05095819065962859,0.322826717240585,0.031337047353760444,0.020891364902506964,7,0.9359331476323121,0.15813969888226792
042660,-0.017170891251022113,-0.11225997045790248,0.03979238754325265,-0.04693942277196317,-0.09925437446138863,33.08080808080807,0.043916572702985886,0.2897751383238622,0.025374376039933443,0.016916250693288924,26,0.09650582362728777,0.11277500462192616
012330,-0.03694267515923566,-0.19316969050160082,0.03137789904502042,-0.07398334149926511,-0.1189666893269885,36.36363636363636,0.04005293270717369,0.04326009460614243,0.015873015873015872,0.010582010582010581,22,0.12433862433862441,0.07054673721340388
005490,-0.020618556701030966,-0.11214953271028039,0.05891719745222934,-0.022777369581190254,-0.05178354998930579,43.523316062176164,0.032299861894870247,0.25082426415467557,0.015037593984962405,0.010025062656641546,21,0.3894736842105264,0.06683375104427698
298040,-0.09070714550166603,-0.05755947812739837,0.33478260869565224,-0.053236189815350166,0.017215909875333057,47.45201853077432,0.050445510613769576,0.28551911115193696,0.016083061889250815,0.010722041259500607,4,0.5928338762214984,0.12097699383361063
006800,0.008183306055646433,-0.0710580287127518,1.6105013349154556,-0.06518938261525409,0.20796393364826682,35.394416915453505,0.06003415308604001,0.22188177483758315,0.008116883116883116,0.005411255411255451,22,0.051948051948051965,0.03607503607503634
086790,0.0009389671361501595,-0.11240632805994999,0.12328767123287676,-0.027815777473780168,-0.01901840490797546,37.76978417266187,0.027450724560510523,0.21605088768059308,-0.00375234521575985,-0.002501563477173279,26,0.19981238273921198,-0.01667708984782186
042700,-0.15345699831365933,-0.10992907801418439,0.9248466257668713,-0.15750608374590924,0.09957506461646304,20.57416267942584,0.06555803962857043,-0.02892414265660236,0.010956175298804782,0.0073041168658698925,17,0.4661354581673307,0.04869411243913262
035420,-0.05620608899297419,-0.14618644067796616,-0.1673553719008265,-0.0708933717579251,-0.17140703173188954,31.858407079646028,0.025255887052051243,-0.07051637962104053,0.00620347394540943,0.004135649296939668,22,0.04714640198511155,0.027570995312931123
010130,-0.07841866493843164,-0.28290468986384265,0.036443148688046545,-0.11094438713307697,-0.1199496642564648,31.626506024096386,0.04160549660664721,6.444402277272737e-05,0.0017580872011251757,0.001172058134083505,23,0.11040787623066106,0.007813720893890035
009540,-0.09354413702239794,-0.2208380520951302,-0.16199756394640685,-0.12789960704778802,-0.17163325507194027,25.483870967741936,0.03694771069055515,-0.002852285430846621,0.010174418604651164,0.006782945736434052,25,0.3415697674418605,0.045219638242893684
034730,-0.12372634643377001,-0.20685111989459815,0.18737672583826437,-0.11444542512503675,-0.07882992017546087,32.21884498480243,0.04972156416371987,-0.15387848645234375,0.027408637873754152,0.018272425249169437,22,0.4119601328903655,0.12181616832779625
064350,-0.04721753794266437,-0.3192771084337349,-0.10601265822784811,-0.1301000769822941,-0.1852985236039124,29.89195678271308,0.048488461230325894,0.1273988846655297,0.019469026548672566,0.012979351032448377,20,0.584070796460177,0.08652900688298919
010140,-0.07386363636363635,-0.12678571428571428,-0.0060975609756097615,-0.11034294551077961,-0.1309499126210717,30.316742081447956,0.05262618342759613,0.11886667069198943,0.014314928425357873,0.009543285616905199,13,0.32310838445807777,0.06362190411270133
